Fecha,Producto,Región,Ventas
2024-01-24,C,Este,353
2024-12-29,C,Este,328
2024-01-11,E,Oeste,332
2024-09-29,C,Este,56
2024-10-07,B,Centro,354
2024-04-03,C,Centro,231
2024-07-19,D,Centro,158
2024-01-21,B,Oeste,373
2024-12-05,A,Sur,255
2024-07-29,A,Oeste,283
2024-05-19,E,Centro,475
2024-10-19,E,Oeste,236
2024-10-24,D,Centro,477
2024-04-10,A,Norte,459
2024-10-30,A,Norte,456
2024-12-24,A,Este,378
2024-01-28,A,Sur,406
2024-02-10,C,Norte,57
2024-12-20,B,Centro,102
2024-10-29,B,Oeste,447
2024-05-25,D,Oeste,248
2024-09-12,C,Este,440
2024-08-14,A,Oeste,186
2024-08-23,A,Norte,308
2024-12-26,E,Oeste,383
2024-01-13,E,Norte,450
2024-07-28,D,Norte,221
2024-08-16,A,Sur,135
2024-04-09,D,Este,95
2024-01-31,C,Centro,395
2024-01-16,B,Norte,235
2024-05-16,A,Este,205
2024-11-24,C,Centro,447
2024-06-14,A,Oeste,58
2024-11-05,E,Este,164
2024-04-09,D,Este,203
2024-04-18,E,Este,179
2024-12-08,B,Oeste,380
2024-06-21,E,Oeste,130
2024-08-24,A,Este,433
2024-06-10,E,Sur,339
2024-08-03,A,Norte,196
2024-09-20,B,Oeste,344
2024-09-19,E,Sur,318
2024-10-18,D,Oeste,182
2024-09-30,D,Este,99
2024-01-03,D,Sur,72
2024-01-28,E,Centro,427
2024-11-21,E,Norte,425
2024-05-28,E,Norte,137
2024-01-28,A,Oeste,462
2024-11-05,B,Norte,161
2024-03-05,D,Centro,160
2024-12-21,A,Sur,121
2024-01-21,D,Sur,203
2024-09-08,A,Este,106
2024-08-22,E,Sur,306
2024-08-14,D,Oeste,205
2024-01-13,E,Centro,162
2024-11-08,D,Este,367
2024-02-18,C,Oeste,96
2024-04-27,A,Oeste,287
2024-02-23,C,Oeste,383
2024-05-17,A,Norte,155
2024-02-22,B,Oeste,236
2024-02-13,D,Norte,208
2024-10-29,B,Sur,247
2024-02-22,B,Norte,431
2024-03-14,A,Oeste,226
2024-02-15,C,Centro,310
2024-01-13,E,Centro,336
2024-06-13,A,Sur,342
2024-04-11,E,Oeste,384
2024-10-06,B,Norte,192
2024-09-14,E,Centro,357
2024-12-02,C,Este,246
2024-12-21,A,Oeste,274
2024-05-17,C,Oeste,444
2024-06-11,C,Este,92
2024-04-20,A,Centro,200
2024-04-11,C,Este,345
2024-01-17,D,Sur,112
2024-09-24,D,Norte,179
2024-06-30,D,Norte,304
2024-01-24,E,Centro,392
2024-01-29,C,Este,263
2024-06-19,A,Oeste,122
2024-08-15,A,Oeste,480
2024-07-06,E,Oeste,153
2024-12-11,A,Sur,207
2024-08-17,D,Sur,321
2024-11-16,C,Oeste,364
2024-12-05,A,Centro,287
2024-04-28,A,Sur,352
2024-06-04,B,Sur,421
2024-09-28,B,Norte,207
2024-06-23,B,Norte,158
2024-04-13,C,Centro,58
2024-04-01,D,Sur,370
2024-07-04,D,Sur,108
2024-10-09,D,Este,407
2024-06-29,C,Centro,241
2024-06-18,C,Centro,185
2024-07-05,B,Este,300
2024-06-23,A,Este,428
2024-08-09,E,Norte,485
2024-08-20,E,Centro,195
2024-06-10,A,Centro,396
2024-05-13,B,Este,401
2024-08-11,A,Oeste,107
2024-06-01,A,Oeste,226
2024-02-02,E,Norte,337
2024-02-24,B,Oeste,294
2024-01-07,C,Oeste,97
2024-08-31,E,Oeste,350
2024-11-08,C,Sur,487
2024-05-05,B,Norte,405
2024-01-12,A,Este,149
2024-01-16,D,Oeste,262
2024-07-26,D,Sur,351
2024-02-12,B,Oeste,464
2024-05-14,D,Sur,214
2024-08-15,C,Norte,449
2024-04-20,D,Oeste,479
2024-11-02,B,Sur,175
2024-06-08,B,Centro,351
2024-11-26,C,Centro,170
2024-09-20,D,Sur,137
2024-08-12,D,Oeste,266
2024-08-04,A,Oeste,110
2024-02-14,E,Norte,351
2024-08-01,B,Norte,228
2024-02-28,A,Este,239
2024-05-11,B,Norte,212
2024-04-13,A,Oeste,130
2024-07-13,E,Este,219
2024-06-05,A,Norte,350
2024-04-07,B,Sur,423
2024-08-13,D,Centro,245
2024-07-23,B,Norte,252
2024-03-19,C,Norte,96
2024-05-03,C,Sur,207
2024-08-05,C,Oeste,457
2024-01-04,C,Sur,243
2024-03-30,E,Norte,476
2024-04-13,D,Oeste,467
2024-04-28,D,Este,328
2024-05-12,B,Norte,366
2024-11-07,A,Sur,470
2024-04-05,B,Este,318
2024-11-26,B,Centro,248
2024-05-22,B,Este,273
2024-10-14,B,Sur,312
2024-01-28,D,Este,475
2024-10-04,A,Sur,215
2024-08-20,B,Norte,229
2024-01-17,D,Oeste,477
2024-02-28,B,Centro,241
2024-03-30,C,Oeste,446
2024-07-17,B,Oeste,265
2024-12-27,B,Oeste,333
2024-01-26,E,Sur,401
2024-01-25,C,Sur,156
2024-10-27,A,Centro,147
2024-12-04,B,Sur,417
2024-09-23,A,Sur,279
2024-06-29,C,Sur,306
2024-12-25,B,Sur,92
2024-03-08,E,Norte,291
2024-12-16,D,Centro,91
2024-11-16,E,Sur,144
2024-02-18,E,Centro,483
2024-06-23,D,Este,303
2024-02-21,D,Norte,237
2024-04-11,D,Sur,434
2024-08-03,B,Norte,356
2024-07-06,A,Norte,449
2024-02-26,A,Este,216
2024-02-16,D,Centro,320
2024-06-07,E,Norte,174
2024-06-22,C,Oeste,210
2024-08-29,D,Este,136
2024-10-08,E,Oeste,358
2024-08-28,E,Este,275
2024-01-05,B,Oeste,194
2024-03-24,B,Oeste,394
2024-11-03,A,Norte,297
2024-12-26,A,Norte,411
2024-09-04,C,Este,55
2024-02-23,C,Centro,80
2024-06-09,C,Norte,246
2024-08-13,C,Norte,281
2024-01-15,E,Sur,345
2024-08-11,E,Norte,463
2024-03-01,A,Centro,374
2024-05-01,B,Sur,184
2024-10-03,B,Oeste,62
2024-02-15,D,Oeste,53
2024-10-20,E,Sur,227
2024-03-02,C,Sur,283
2024-03-26,C,Sur,308
2024-07-28,D,Este,189
2024-03-18,B,Centro,114
2024-07-20,C,Centro,332
2024-10-28,B,Oeste,412
2024-08-10,D,Oeste,355
2024-08-09,B,Oeste,254
2024-01-03,B,Norte,66
2024-01-06,B,Oeste,249
2024-04-02,C,Sur,81
2024-01-08,A,Oeste,261
2024-08-22,E,Sur,484
2024-04-17,B,Este,322
2024-06-09,B,Norte,339
2024-07-27,B,Norte,340
2024-08-27,A,Centro,283
2024-11-26,D,Este,457
2024-11-28,C,Sur,231
2024-02-19,A,Este,195
2024-01-11,B,Norte,99
2024-12-16,A,Sur,479
2024-06-04,A,Este,481
2024-03-10,A,Norte,152
2024-06-17,D,Sur,82
2024-09-28,E,Sur,138
2024-03-08,C,Norte,460
2024-12-20,D,Sur,434
2024-09-08,D,Norte,390
2024-02-17,E,Oeste,364
2024-07-02,D,Oeste,290
2024-11-15,A,Sur,315
2024-07-05,A,Sur,272
2024-03-30,B,Norte,285
2024-11-27,D,Sur,202
2024-05-18,B,Centro,106
2024-12-22,C,Oeste,371
2024-03-29,A,Sur,424
2024-09-30,C,Sur,161
2024-01-19,E,Este,64
2024-11-06,A,Sur,461
2024-12-23,C,Centro,318
2024-06-02,E,Oeste,163
2024-09-16,C,Este,301
2024-04-17,E,Norte,423
2024-10-11,E,Norte,191
2024-02-28,A,Oeste,163
2024-05-04,B,Norte,499
2024-12-19,E,Centro,339
2024-09-29,E,Sur,406
2024-04-16,A,Oeste,74
2024-10-25,B,Este,417
2024-09-01,D,Sur,359
2024-12-01,D,Norte,304
2024-09-03,B,Norte,317
2024-01-08,C,Este,175
2024-05-20,A,Centro,442
2024-12-27,B,Este,299
2024-01-08,D,Oeste,336
2024-12-17,E,Este,383
2024-04-03,D,Norte,102
2024-11-16,E,Centro,417
2024-02-08,A,Centro,92
2024-03-21,E,Este,215
2024-07-05,B,Oeste,91
2024-03-24,E,Norte,429
2024-03-28,C,Sur,225
2024-08-29,B,Centro,116
2024-12-07,A,Este,115
2024-04-02,B,Oeste,449
2024-03-26,C,Oeste,132
2024-02-13,A,Norte,399
2024-05-16,D,Centro,154
2024-03-14,C,Norte,449
2024-02-05,A,Sur,336
2024-04-10,E,Sur,423
2024-06-04,B,Sur,235
2024-09-11,A,Oeste,333
2024-06-19,B,Centro,53
2024-08-03,E,Norte,187
2024-06-18,A,Norte,228
2024-09-08,D,Sur,286
2024-12-25,C,Centro,67
2024-11-17,A,Centro,352
2024-02-24,E,Este,465
2024-03-31,A,Centro,463
2024-10-04,B,Centro,469
2024-04-10,A,Norte,58
2024-06-03,D,Centro,469
2024-12-14,A,Centro,78
2024-12-29,C,Norte,193
2024-05-20,A,Centro,397
2024-06-21,B,Norte,198
2024-01-10,A,Este,113
2024-08-15,D,Oeste,416
2024-09-21,E,Norte,499
2024-09-04,A,Norte,429
2024-09-03,A,Centro,236
2024-06-03,C,Norte,415
2024-02-03,D,Sur,276
2024-05-08,E,Sur,167
2024-06-08,B,Este,461
2024-03-29,A,Norte,488
2024-04-02,E,Centro,405
2024-11-22,B,Centro,303
2024-08-28,D,Oeste,80
2024-11-18,D,Este,210
2024-04-26,E,Centro,264
2024-04-03,B,Oeste,493
2024-06-11,D,Centro,218
2024-04-08,E,Oeste,130
2024-04-22,D,Sur,95
2024-12-24,D,Sur,98
2024-03-31,D,Centro,498
2024-12-11,C,Este,347
2024-07-24,B,Norte,456
2024-01-17,E,Este,417
2024-09-30,E,Este,332
2024-06-21,B,Norte,465
2024-04-25,B,Sur,137
2024-12-14,B,Sur,170
2024-06-29,B,Norte,52
2024-03-31,A,Oeste,365
2024-03-22,E,Este,276
2024-11-19,A,Centro,128
2024-04-23,D,Sur,194
2024-09-13,D,Centro,291
2024-02-27,E,Norte,81
2024-06-02,D,Centro,312
2024-12-30,B,Centro,260
2024-04-25,A,Este,120
2024-12-08,B,Norte,433
2024-09-22,D,Centro,246
2024-11-10,A,Sur,107
2024-07-21,B,Norte,473
2024-02-10,E,Sur,161
2024-04-14,B,Oeste,97
2024-07-11,D,Centro,484
2024-10-04,A,Norte,234
2024-12-19,E,Sur,416
2024-08-24,A,Centro,376
2024-08-08,E,Este,214
2024-03-08,A,Sur,264
2024-07-15,D,Sur,380
2024-09-12,E,Oeste,379
2024-05-18,C,Este,170
2024-11-07,A,Oeste,262
2024-05-28,A,Este,360
2024-04-08,B,Sur,90
2024-03-16,E,Oeste,402
2024-10-08,C,Centro,453
2024-04-18,D,Este,338
2024-07-06,B,Sur,217
2024-07-17,C,Norte,83
2024-10-29,E,Este,367
2024-11-22,C,Este,324
2024-06-02,A,Centro,476
2024-02-09,A,Este,246
2024-05-12,B,Este,240
2024-05-11,E,Centro,270
2024-10-05,E,Centro,59
2024-12-27,C,Oeste,169
2024-03-24,B,Sur,172
2024-08-29,E,Sur,296
2024-04-25,A,Oeste,409
2024-04-18,C,Sur,446
2024-08-08,D,Este,270
2024-02-10,A,Oeste,310
2024-05-26,B,Oeste,107
2024-04-21,E,Sur,364
2024-04-12,A,Norte,177
2024-02-15,D,Sur,236
2024-11-19,D,Norte,254
2024-09-27,B,Oeste,135
2024-07-13,A,Norte,153
2024-10-06,C,Este,192
2024-10-09,A,Centro,254
2024-02-09,D,Norte,178
2024-07-07,B,Centro,295
2024-06-12,B,Este,87
2024-01-24,C,Centro,412
2024-01-24,B,Este,158
2024-01-04,B,Centro,358
2024-11-18,B,Centro,101
2024-10-16,B,Sur,50
2024-06-29,B,Norte,60
2024-09-04,D,Centro,363
2024-04-25,A,Oeste,284
2024-10-05,E,Sur,177
2024-12-30,B,Norte,473
2024-03-09,E,Sur,263
2024-12-16,E,Norte,493
2024-09-10,D,Este,292
2024-06-29,B,Centro,93
2024-11-13,E,Oeste,55
2024-06-17,B,Sur,205
2024-11-08,C,Sur,464
2024-09-05,C,Sur,57
2024-07-06,C,Sur,54
2024-02-23,E,Centro,411
2024-11-21,C,Norte,231
2024-12-22,D,Centro,161
2024-11-08,D,Este,322
2024-05-17,E,Centro,471
2024-06-16,B,Centro,314
2024-04-12,A,Este,261
2024-03-25,B,Centro,127
2024-11-12,B,Norte,319
2024-07-30,B,Oeste,203
2024-01-03,B,Este,270
2024-06-27,A,Sur,418
2024-12-07,C,Norte,495
2024-10-29,B,Oeste,396
2024-11-27,D,Norte,74
2024-02-07,E,Norte,469
2024-08-26,E,Sur,403
2024-06-17,D,Oeste,257
2024-12-08,B,Norte,466
2024-11-09,A,Sur,52
2024-11-01,C,Este,264
2024-01-30,E,Sur,444
2024-07-08,C,Centro,161
2024-12-22,A,Sur,491
2024-01-25,E,Sur,241
2024-04-21,C,Sur,451
2024-07-24,A,Norte,96
2024-07-03,C,Oeste,477
2024-02-16,B,Sur,270
2024-08-15,A,Sur,236
2024-02-08,C,Centro,99
2024-01-16,B,Centro,246
2024-01-22,B,Este,265
2024-07-31,A,Este,462
2024-11-05,D,Centro,270
2024-05-28,E,Oeste,429
2024-08-28,A,Este,139
2024-09-28,B,Oeste,281
2024-02-28,B,Centro,372
2024-10-13,A,Este,307
2024-07-20,D,Sur,202
2024-02-01,E,Centro,305
2024-06-10,C,Este,452
2024-09-11,A,Oeste,473
2024-09-10,E,Oeste,307
2024-01-09,E,Este,114
2024-05-18,B,Oeste,239
2024-01-10,C,Este,140
2024-08-01,A,Este,487
2024-09-29,B,Oeste,222
2024-11-19,B,Norte,296
2024-02-17,D,Sur,305
2024-04-20,E,Centro,165
2024-06-01,A,Sur,98
2024-05-02,A,Centro,276
2024-12-22,A,Centro,118
2024-04-11,B,Sur,471
2024-08-28,D,Este,437
2024-11-16,C,Oeste,450
2024-07-09,B,Norte,175
2024-08-04,C,Norte,486
2024-02-20,D,Norte,262
2024-10-18,E,Sur,102
2024-03-21,A,Sur,161
2024-03-28,C,Este,208
2024-07-12,B,Norte,289
2024-04-13,C,Este,199
2024-09-27,E,Norte,188
2024-04-05,A,Sur,467
2024-07-16,C,Oeste,162
2024-01-01,E,Oeste,192
2024-06-15,B,Oeste,419
2024-05-05,D,Oeste,187
2024-11-08,B,Centro,486
2024-03-21,A,Norte,353
2024-09-07,B,Oeste,80
2024-06-17,B,Centro,342
2024-03-13,B,Centro,157
2024-05-20,B,Centro,333
2024-03-10,A,Este,208
2024-09-18,E,Este,375
2024-12-05,C,Centro,63
2024-11-03,D,Oeste,171
2024-09-01,C,Norte,264
2024-01-03,C,Sur,321
2024-12-02,D,Este,74
2024-03-03,A,Oeste,472
2024-02-18,D,Oeste,371
2024-03-16,A,Sur,343
2024-06-23,C,Sur,218
2024-04-18,A,Oeste,152
2024-07-01,E,Sur,403
2024-07-10,D,Oeste,420
2024-03-05,E,Sur,89
2024-12-02,C,Sur,284
2024-09-27,D,Oeste,369
2024-04-09,C,Centro,138
2024-02-01,E,Oeste,149
2024-12-17,C,Norte,193
2024-05-07,D,Sur,131
2024-12-04,D,Este,126
2024-02-12,C,Sur,108
2024-03-18,D,Norte,278
2024-11-09,D,Este,140
2024-10-15,C,Este,403
2024-09-26,E,Oeste,444
2024-06-10,D,Centro,50
2024-07-07,D,Oeste,318
2024-09-03,D,Este,335
2024-08-03,D,Este,246
2024-11-10,C,Centro,323
2024-12-04,E,Sur,127
2024-06-16,E,Centro,190
2024-12-04,A,Oeste,337
2024-07-11,D,Sur,120
2024-10-09,D,Oeste,99
2024-12-01,A,Centro,421
2024-01-13,E,Sur,418
2024-08-27,B,Centro,129
2024-11-15,B,Norte,284
2024-05-26,E,Este,336
2024-07-22,D,Sur,356
2024-03-20,B,Este,204
2024-02-12,C,Norte,109
2024-03-29,C,Sur,82
2024-05-27,A,Este,486
2024-04-04,E,Este,176
2024-05-30,E,Sur,270
2024-01-02,B,Este,249
2024-01-22,D,Este,466
2024-11-08,E,Sur,175
2024-11-23,B,Este,90
2024-01-07,B,Este,324
2024-07-24,E,Oeste,346
2024-04-23,B,Oeste,134
2024-09-28,A,Norte,138
2024-03-23,A,Oeste,91
2024-06-27,E,Oeste,169
2024-07-28,D,Norte,328
2024-11-23,A,Este,82
2024-05-03,A,Este,325
2024-04-22,E,Oeste,202
2024-01-12,C,Norte,139
2024-05-05,B,Este,153
2024-02-22,A,Centro,485
2024-11-26,C,Sur,61
2024-10-09,D,Sur,209
2024-05-19,C,Sur,466
2024-04-06,E,Oeste,245
2024-01-05,D,Sur,448
2024-02-26,D,Sur,356
2024-11-29,C,Centro,311
2024-03-09,E,Este,140
2024-04-27,A,Centro,246
2024-02-28,C,Oeste,118
2024-02-02,A,Sur,269
2024-11-13,C,Este,468
2024-02-19,A,Sur,428
2024-01-19,C,Sur,263
2024-08-01,D,Oeste,467
2024-07-15,B,Sur,496
2024-02-16,D,Norte,195
2024-06-15,A,Este,282
2024-10-15,E,Este,420
2024-05-20,D,Norte,459
2024-03-24,B,Oeste,283
2024-06-30,A,Sur,263
2024-03-19,D,Sur,416
2024-08-02,C,Este,110
2024-01-14,E,Oeste,412
2024-08-02,A,Oeste,127
2024-05-07,D,Oeste,144
2024-11-05,A,Sur,379
2024-09-04,C,Oeste,265
2024-01-29,B,Norte,262
2024-10-06,D,Centro,353
2024-12-03,A,Oeste,249
2024-11-14,A,Centro,401
2024-07-20,A,Sur,80
2024-12-26,B,Oeste,339
2024-02-26,A,Este,392
2024-08-05,E,Sur,184
2024-03-02,E,Norte,132
2024-06-05,A,Norte,440
2024-07-20,E,Centro,96
2024-01-17,D,Centro,441
2024-11-17,E,Este,255
2024-01-06,A,Este,434
2024-02-27,C,Norte,430
2024-11-20,D,Oeste,126
2024-11-13,B,Norte,308
2024-06-17,A,Norte,486
2024-03-22,B,Este,141
2024-08-06,C,Centro,471
2024-06-25,B,Este,484
2024-07-22,A,Este,448
2024-03-11,A,Este,149
2024-09-22,C,Norte,432
2024-04-07,A,Oeste,244
2024-12-10,C,Norte,241
2024-10-17,C,Sur,117
2024-07-26,A,Este,438
2024-01-02,E,Este,291
2024-05-03,C,Sur,139
2024-10-06,A,Este,394
2024-03-14,E,Este,59
2024-06-14,C,Este,313
2024-01-22,E,Sur,317
2024-06-02,D,Norte,369
2024-10-21,D,Este,167
2024-08-06,E,Oeste,299
2024-06-05,C,Sur,108
2024-08-17,A,Centro,244
2024-01-20,B,Sur,99
2024-02-10,A,Norte,456
2024-05-27,B,Sur,345
2024-04-17,B,Centro,427
2024-03-24,C,Oeste,146
2024-11-17,E,Centro,176
2024-11-04,A,Sur,295
2024-10-16,E,Centro,136
2024-11-18,D,Sur,126
2024-05-13,C,Oeste,426
2024-07-25,C,Oeste,253
2024-10-09,D,Norte,195
2024-09-22,A,Oeste,198
2024-03-13,D,Este,160
2024-12-17,A,Centro,178
2024-02-17,B,Centro,302
2024-11-21,C,Sur,215
2024-08-20,A,Oeste,346
2024-04-09,E,Norte,475
2024-02-28,E,Norte,186
2024-09-14,C,Norte,328
2024-03-05,D,Este,383
2024-03-23,D,Oeste,60
2024-06-02,A,Norte,120
2024-09-22,D,Este,208
2024-11-04,C,Centro,265
2024-03-19,A,Sur,75
2024-11-10,B,Oeste,335
2024-05-29,D,Oeste,211
2024-02-17,D,Centro,479
2024-09-04,A,Oeste,151
2024-10-04,E,Oeste,118
2024-12-21,D,Oeste,182
2024-04-07,C,Oeste,238
2024-01-25,D,Este,260
2024-10-10,B,Este,292
2024-10-27,D,Sur,215
2024-03-08,E,Oeste,461
2024-01-07,D,Centro,459
2024-10-31,A,Norte,110
2024-05-16,D,Sur,411
2024-06-12,E,Norte,328
2024-03-23,A,Norte,479
2024-05-17,C,Oeste,162
2024-03-13,A,Centro,79
2024-08-24,B,Norte,372
2024-02-15,A,Norte,210
2024-04-15,C,Sur,283
2024-10-14,D,Centro,436
2024-09-18,A,Centro,426
2024-06-24,A,Norte,388
2024-06-14,A,Centro,219
2024-05-24,A,Sur,367
2024-11-25,C,Sur,235
2024-10-09,E,Sur,106
2024-02-23,E,Oeste,289
2024-06-26,A,Norte,306
2024-08-31,C,Centro,407
2024-12-06,C,Sur,250
2024-05-06,A,Norte,493
2024-09-27,B,Norte,374
2024-05-11,A,Oeste,364
2024-04-02,B,Centro,351
2024-03-13,A,Centro,155
2024-09-04,B,Sur,339
2024-12-13,B,Sur,150
2024-09-29,A,Norte,146
2024-02-12,B,Centro,202
2024-02-10,D,Centro,475
2024-06-18,E,Sur,78
2024-07-30,C,Este,202
2024-06-16,B,Norte,487
2024-02-08,B,Centro,428
2024-09-01,C,Oeste,122
2024-05-30,B,Oeste,303
2024-04-20,C,Este,448
2024-02-16,A,Sur,53
2024-03-03,D,Sur,286
2024-08-12,D,Sur,87
2024-03-09,E,Oeste,69
2024-10-25,B,Sur,162
2024-10-16,E,Oeste,72
2024-10-22,A,Este,470
2024-07-21,D,Norte,495
2024-03-01,A,Centro,416
2024-11-13,A,Este,185
2024-11-09,B,Oeste,470
2024-06-09,A,Este,297
2024-11-26,D,Centro,350
2024-01-16,E,Norte,146
2024-12-03,D,Centro,82
2024-04-03,B,Oeste,184
2024-10-30,D,Centro,304
2024-05-17,C,Este,327
2024-12-03,E,Sur,182
2024-02-07,C,Este,287
2024-05-06,C,Oeste,64
2024-10-01,B,Norte,326
2024-06-12,A,Centro,175
2024-11-14,C,Norte,394
2024-03-17,D,Oeste,66
2024-06-22,A,Centro,361
2024-12-23,D,Este,99
2024-11-16,D,Este,184
2024-03-31,A,Oeste,167
2024-08-25,A,Centro,427
2024-09-20,D,Este,355
2024-06-27,B,Oeste,109
2024-07-27,E,Oeste,174
2024-03-13,E,Norte,165
2024-04-16,B,Este,440
2024-12-10,A,Centro,473
2024-10-21,D,Este,222
2024-10-10,E,Este,236
2024-12-18,D,Este,137
2024-06-30,B,Oeste,252
2024-02-06,D,Sur,410
2024-05-16,B,Sur,360
2024-12-03,A,Norte,369
2024-02-25,B,Este,498
2024-07-05,B,Sur,231
2024-12-06,E,Norte,401
2024-09-14,D,Oeste,217
2024-02-27,E,Este,230
2024-12-28,C,Centro,349
2024-05-02,B,Oeste,496
2024-07-06,C,Norte,179
2024-08-17,E,Oeste,198
2024-06-16,D,Centro,355
2024-04-23,E,Oeste,258
2024-09-08,D,Norte,160
2024-04-16,D,Centro,485
2024-02-06,A,Centro,186
2024-11-30,B,Oeste,404
2024-04-01,E,Centro,453
2024-01-18,D,Oeste,260
2024-12-19,E,Este,195
2024-03-03,E,Centro,133
2024-05-29,D,Oeste,79
2024-05-18,C,Este,114
2024-07-04,B,Centro,73
2024-07-03,B,Este,480
2024-07-23,A,Centro,260
2024-09-16,A,Norte,271
2024-08-01,A,Norte,139
2024-09-12,B,Oeste,155
2024-05-14,C,Sur,221
2024-03-01,B,Norte,279
2024-12-28,B,Sur,462
2024-11-05,B,Este,126
2024-03-28,B,Este,117
2024-11-19,C,Sur,414
2024-07-25,A,Oeste,450
2024-05-08,E,Centro,402
2024-11-06,A,Sur,438
2024-01-03,A,Sur,141
2024-08-29,E,Sur,137
2024-04-30,B,Sur,99
2024-04-11,C,Sur,152
2024-02-07,C,Oeste,417
2024-12-06,A,Norte,473
2024-05-12,E,Centro,95
2024-07-20,D,Norte,228
2024-12-13,B,Sur,316
2024-01-21,A,Norte,317
2024-08-29,C,Oeste,446
2024-04-18,E,Este,369
2024-10-29,E,Norte,57
2024-03-24,A,Centro,498
2024-03-23,D,Oeste,314
2024-10-17,C,Este,435
2024-03-09,A,Oeste,127
2024-05-08,D,Sur,446
2024-07-14,E,Este,289
2024-05-19,B,Centro,307
2024-10-09,C,Este,245
2024-11-07,C,Centro,481
2024-08-21,D,Sur,379
2024-01-23,A,Centro,180
2024-06-01,E,Oeste,439
2024-10-03,D,Norte,392
2024-03-01,B,Oeste,310
2024-11-14,B,Oeste,291
2024-02-21,B,Este,436
2024-12-09,D,Sur,443
2024-06-01,E,Norte,220
2024-08-24,C,Centro,196
2024-11-06,A,Este,319
2024-10-28,C,Sur,198
2024-02-01,E,Norte,429
2024-02-24,C,Oeste,348
2024-12-17,D,Sur,77
2024-02-05,B,Sur,198
2024-04-19,E,Sur,469
2024-06-25,E,Oeste,329
2024-12-27,C,Centro,231
2024-11-09,D,Este,215
2024-10-21,C,Centro,66
2024-12-01,C,Norte,199
2024-04-06,E,Este,388
2024-07-31,C,Norte,94
2024-11-12,B,Oeste,379
2024-05-16,C,Centro,238
2024-01-06,B,Sur,188
2024-04-18,E,Este,110
2024-02-04,D,Sur,343
2024-02-08,B,Norte,371
2024-05-29,D,Sur,82
2024-04-27,D,Sur,348
2024-09-17,B,Oeste,464
2024-03-27,E,Oeste,161
2024-03-16,A,Centro,340
2024-11-08,D,Norte,86
2024-08-01,D,Oeste,480
2024-10-11,E,Oeste,149
2024-08-26,E,Centro,72
2024-06-13,C,Este,469
2024-03-27,E,Centro,473
2024-05-20,D,Sur,267
2024-06-08,B,Sur,138
2024-02-15,A,Oeste,258
2024-04-21,C,Oeste,320
2024-02-14,B,Centro,470
2024-09-03,A,Centro,286
2024-04-13,A,Norte,437
2024-03-25,A,Sur,455
2024-05-13,B,Centro,258
2024-04-17,C,Este,327
2024-01-18,C,Norte,255
2024-04-03,A,Centro,127
2024-05-29,B,Oeste,450
2024-09-02,A,Centro,377
2024-10-15,E,Oeste,147
2024-07-27,C,Oeste,395
2024-05-05,D,Sur,414
2024-08-22,A,Sur,399
2024-05-01,E,Centro,385
2024-05-17,C,Centro,143
2024-04-24,B,Este,129
2024-06-10,C,Norte,87
2024-07-19,B,Norte,457
2024-08-21,B,Centro,277
2024-01-28,A,Sur,183
2024-01-11,A,Este,245
2024-07-24,C,Norte,439
2024-06-15,E,Centro,331
2024-09-03,C,Sur,150
2024-02-16,D,Sur,474
2024-09-02,B,Sur,124
2024-05-06,B,Oeste,343
2024-05-26,A,Sur,257
2024-04-27,E,Centro,132
2024-05-31,A,Este,476
2024-03-12,D,Centro,486
2024-12-28,C,Sur,192
2024-05-16,C,Este,105
2024-06-23,E,Norte,410
2024-10-15,A,Norte,489
2024-01-19,A,Centro,336
2024-07-13,D,Este,260
2024-11-25,C,Centro,490
2024-06-23,A,Este,228
2024-12-19,E,Este,457
2024-05-20,C,Centro,107
2024-09-02,D,Este,122
2024-04-02,E,Sur,264
2024-08-26,B,Este,437
2024-07-23,D,Este,315
2024-02-17,E,Centro,496
2024-09-01,A,Norte,122
2024-11-15,B,Oeste,320
2024-11-12,D,Este,403
2024-10-21,A,Oeste,283
2024-05-07,B,Este,368
2024-12-09,C,Centro,68
2024-10-08,A,Centro,162
2024-01-17,E,Este,112
2024-03-11,D,Centro,421
2024-09-25,B,Centro,233
2024-11-20,A,Este,326
2024-10-08,C,Norte,211
2024-10-31,D,Este,292
2024-01-07,D,Norte,194
2024-11-09,A,Centro,195
2024-10-31,C,Norte,130
2024-04-12,B,Centro,371
2024-11-04,A,Norte,484
2024-07-11,B,Norte,370
2024-08-28,D,Este,92
2024-03-02,B,Norte,362
2024-01-17,C,Centro,443
2024-06-19,E,Este,342
2024-01-25,C,Norte,225
2024-09-07,B,Este,425
2024-09-09,A,Oeste,118
2024-07-25,D,Este,105
2024-01-29,E,Oeste,168
2024-04-26,A,Oeste,253
2024-10-08,A,Este,469
2024-05-23,C,Centro,464
2024-01-25,B,Centro,104
2024-11-05,C,Centro,87
2024-06-04,B,Sur,292
2024-03-13,C,Oeste,250
2024-04-29,A,Este,285
2024-11-07,D,Centro,64
2024-11-16,B,Centro,193
2024-04-02,E,Este,126
2024-03-26,E,Oeste,358
2024-12-01,A,Este,489
2024-12-29,C,Sur,312
2024-04-27,C,Sur,234
2024-08-20,A,Este,104
2024-07-17,E,Oeste,357
2024-07-24,E,Centro,53
2024-12-04,C,Sur,348
2024-05-26,B,Sur,89
2024-09-27,D,Oeste,279
2024-05-18,B,Sur,426
2024-06-29,E,Sur,335
